1621243186427451322,1,13.53074,0.59538,3.71657,-0.69305,1.29803,-0.91227,-0.10609,-0.11693,4.18121,1.99412
1621243186428156698,2,13.53074,0.59538,3.71657,-0.69305,1.29803,-0.91227,-0.10609,-0.11693,4.18121,1.99412
1621243186507068318,3,13.8385,0.53999,3.79027,-0.75746,0.9014,-0.78793,-0.11556,-0.11689,4.18121,1.99412
1621243186517175108,4,13.8385,0.53999,3.79027,-0.75746,0.9014,-0.78793,-0.11556,-0.11689,4.18121,1.99412
1621243186585667443,5,14.14393,0.47999,3.84655,-0.83731,0.70542,-1.00109,-0.12497,-0.12033,4.18121,1.99412
1621243186588832765,6,14.14393,0.47999,3.84655,-0.83731,0.70542,-1.00109,-0.12497,-0.12033,4.18121,1.99412
1621243186666657050,7,14.46062,0.41237,3.89003,-0.91331,0.53257,-0.93094,-0.1346,-0.1183,4.18121,1.99412
1621243186667982279,8,14.46062,0.41237,3.89003,-0.91331,0.53257,-0.93094,-0.1346,-0.1183,4.18121,1.99412
1621243186747314320,9,14.7743,0.33924,3.91128,-1.00071,0.26489,-1.08955,-0.14425,-0.12212,4.18121,1.99412
1621243186748502655,10,14.7743,0.33924,3.91128,-1.00071,0.26489,-1.08955,-0.14425,-0.12212,4.18121,1.99412
1621243186842961440,11,15.08979,0.25856,3.83154,-1.08087,-0.98606,-0.99116,-0.1543,-0.12512,4.18121,1.99412
1621243186844158291,12,15.08979,0.25856,3.83154,-1.08087,-0.98606,-0.99116,-0.1543,-0.12512,4.18121,1.99412
1621243186926357680,13,15.44175,0.15674,3.55249,-1.14908,-2.9239,-0.71471,-0.16623,-0.12502,4.18121,1.99412
1621243186932344155,14,15.44175,0.15674,3.55249,-1.14908,-2.9239,-0.71471,-0.16623,-0.12502,4.18121,1.99412
1621243187016381081,15,15.73287,-0.01011,3.34184,-0.98929,-2.42277,2.10841,-0.1701,-0.00642,4.18121,1.99412
1621243187019577839,16,15.73287,-0.01012,3.34184,-0.98929,-2.42277,2.10841,-0.1701,-0.00642,4.18121,1.99412
1621243187102611354,17,16.00109,-0.22081,3.06533,-0.96903,-3.17502,0.55759,-0.16962,0.00756,4.18121,1.99412
1621243187111167156,18,16.00109,-0.22081,3.06533,-0.96903,-3.17502,0.55759,-0.16962,0.00756,4.18121,1.99412
1621243187194658746,19,16.26535,-0.32626,2.74204,-0.67522,-3.49687,3.2601,-0.15852,0.15246,4.18121,1.99412
1621243187195856832,20,16.26535,-0.32626,2.74204,-0.67522,-3.49687,3.2601,-0.15852,0.15246,4.18121,1.99412
1621243187273942500,21,16.48064,-0.38454,2.41836,-0.58792,-3.83922,1.03587,-0.14539,0.15682,4.18121,1.99412
1621243187288731097,22,16.48064,-0.38454,2.41836,-0.58792,-3.83922,1.03587,-0.14539,0.15682,4.18121,1.99412
