1620451779326327086,sensor2,1,-148.84918,-39.18777,0.55577,17.36054,0.59702,3.042,-1.53616,0.00736
1620451779341885874,sensor2,1,-148.84918,-39.18777,0.55577,17.36054,0.59702,3.042,-1.53616,0.00736
1620451779357880163,sensor2,1,-148.84918,-39.18777,0.55577,17.36054,0.59702,3.042,-1.53616,0.00736
1620451779373858027,sensor2,1,-148.84918,-39.18777,0.55577,17.36054,0.59702,3.042,-1.53616,0.00736
1620451779393689490,sensor2,1,-148.84918,-39.18777,0.55577,17.36054,0.59702,3.042,-1.53616,0.00736
1620451779406340601,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779408287311,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779422018790,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779423528531,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779437994042,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779439434303,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779454013404,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779455452593,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779469989805,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779471298825,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779485885901,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779486690321,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779501818617,sensor1,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779502633164,sensor2,1,-148.80798,-37.92661,0.58627,17.57826,0.42278,3.01812,-1.53581,0.00334
1620451779517972777,sensor1,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779519354495,sensor2,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779533998919,sensor1,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779535387156,sensor2,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779550045841,sensor1,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779551492124,sensor2,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779566065293,sensor1,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779567445181,sensor2,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779581844416,sensor1,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779582649497,sensor2,1,-148.76004,-36.50859,0.61023,17.81728,0.29929,2.98569,-1.53564,0.00145
1620451779598076595,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779600509463,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779613879225,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779614717294,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779629868090,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779630685142,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779645854548,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779646692789,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779661846696,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779662697244,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779677877185,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779678660664,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779693847159,sensor1,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779694599886,sensor2,1,-148.69814,-34.71722,0.63074,18.11047,0.20595,2.94367,-1.53555,0.00054
1620451779709837062,sensor1,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779710607625,sensor2,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779725922951,sensor1,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779727209965,sensor2,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779741842643,sensor1,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779742640091,sensor2,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779762584632,sensor1,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779763597664,sensor2,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779773822385,sensor1,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779774605876,sensor2,1,-148.63873,-33.01681,0.64497,18.38123,0.1529,2.90828,-1.53552,0.0002
1620451779789845854,sensor1,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779790699241,sensor2,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779805931891,sensor1,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779806866392,sensor2,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779821869380,sensor1,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779822816349,sensor2,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779838271223,sensor1,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779845923374,sensor2,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779853836314,sensor1,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779854665614,sensor2,1,-148.57356,-31.16285,0.65741,18.66908,0.12424,2.87506,-1.53551,8e-05
1620451779869894723,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779870837954,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779885868913,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779886687264,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779901860870,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779902673798,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779917873704,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779918898595,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779933874126,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779934740012,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779949848994,sensor1,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779950609424,sensor2,1,-148.51895,-29.61301,0.66659,18.90431,0.11133,2.85326,-1.53551,3e-05
1620451779965857599,sensor1,1,-148.4622,-27.99646,0.67814,19.14332,0.13604,2.81542,-1.53551,-0.00043
1620451779966751390,sensor2,1,-148.4622,-27.99646,0.67814,19.14332,0.13604,2.81542,-1.53551,-0.00043
1620451779982068502,sensor1,1,-148.4622,-27.99646,0.67814,19.14332,0.13604,2.81542,-1.53551,-0.00043
1620451779983133756,sensor2,1,-148.4622,-27.99646,0.67814,19.14332,0.13604,2.81542,-1.53551,-0.00043
1620451779997864398,sensor1,1,-148.4622,-27.99646,0.67814,19.14332,0.13604,2.81542,-1.53551,-0.00043
