1621242624325830850,sensor1,14.77430,0.33924,3.91128,-1.00071,0.26489,-1.08955,-0.14425,-0.12212,0,0.925,0
1621242624327021747,sensor2,14.77430,0.33924,3.91128,-1.00071,0.26489,-1.08955,-0.14425,-0.12212,0,0.995,0
1621242624421642735,sensor1,15.08979,0.25856,3.83154,-1.08087,-0.98606,-0.99116,-0.15430,-0.12512,0,0.888,0
1621242624422850328,sensor2,15.08979,0.25856,3.83154,-1.08087,-0.98606,-0.99116,-0.15430,-0.12512,0,0.995,0
1621242624504667537,sensor1,15.44175,0.15674,3.55249,-1.14908,-2.92390,-0.71471,-0.16623,-0.12502,0,0.880,0
1621242624506175030,sensor2,15.44175,0.15674,3.55249,-1.14908,-2.92390,-0.71471,-0.16623,-0.12502,0,0.994,0
1621242624580392747,sensor1,15.73287,-0.01011,3.34184,-0.98929,-2.42277,2.10841,-0.17010,-0.00642,0,0.918,0
1621242624598353636,sensor2,15.73287,-0.01012,3.34184,-0.98929,-2.42277,2.10841,-0.17010,-0.00642,0,0.933,0
1621242624672706220,sensor1,16.00109,-0.22081,3.06533,-0.96903,-3.17502,0.55759,-0.16962,0.00756,0,0.931,0
1621242624688333615,sensor2,16.00109,-0.22081,3.06533,-0.96903,-3.17502,0.55759,-0.16962,0.00756,0,0.946,0
1621242624771707945,sensor1,16.26535,-0.32626,2.74204,-0.67522,-3.49687,3.26010,-0.15852,0.15246,0,0.917,0
1621242624774521097,sensor2,16.26535,-0.32626,2.74204,-0.67522,-3.49687,3.26010,-0.15852,0.15246,0,0.991,0
1621242624850725730,sensor1,16.48064,-0.38454,2.41836,-0.58792,-3.83922,1.03587,-0.14539,0.15682,0,0.892,0
1621242624854188362,sensor2,16.48064,-0.38454,2.41836,-0.58792,-3.83922,1.03587,-0.14539,0.15682,0,0.991,0
1621242624932610553,sensor1,16.69646,-0.44248,2.33752,-0.53464,-0.86507,0.57026,-0.13052,0.16395,0,0.874,0
1621242624944266450,sensor2,16.69646,-0.44248,2.33752,-0.53464,-0.86507,0.57026,-0.13052,0.16395,0,0.970,0
1621242625028232040,sensor1,16.89045,-0.49035,2.36089,-0.48428,0.28306,0.60989,-0.11653,0.17332,0,0.883,0
1621242625031327120,sensor2,16.89045,-0.49036,2.36089,-0.48428,0.28306,0.60989,-0.11653,0.17332,0,0.992,0
1621242625120324364,sensor1,17.08107,-0.53327,2.32559,-0.42412,-0.43297,0.73781,-0.10228,0.17696,0,0.875,0
1621242625123346052,sensor2,17.08107,-0.53327,2.32559,-0.42412,-0.43297,0.73781,-0.10228,0.17696,0,0.992,0
1621242625188607100,sensor1,17.28826,-0.57440,2.24248,-0.33469,-0.91293,0.98239,-0.08582,0.18392,0,0.828,0
1621242625216121957,sensor2,17.28826,-0.57440,2.24248,-0.33469,-0.91293,0.98239,-0.08582,0.18392,0,0.936,0
1621242625283988714,sensor1,17.46928,-0.60687,2.10004,-0.29254,-1.70562,0.50466,-0.07191,0.15994,0,0.866,0
1621242625298745723,sensor2,17.46928,-0.60687,2.10004,-0.29254,-1.70562,0.50466,-0.07191,0.15994,0,0.967,0
1621242625364492453,sensor1,17.64472,-0.63459,1.82942,-0.19993,-3.01342,1.03126,-0.05769,0.15791,0,0.856,0
1621242625376876973,sensor2,17.64472,-0.63459,1.82942,-0.19993,-3.01342,1.03126,-0.05769,0.15791,0,0.976,0
1621242625461492541,sensor1,17.78175,-0.65458,1.47573,-0.15453,-4.23785,0.54392,-0.04607,0.13113,0,0.888,0
1621242625462723302,sensor2,17.78175,-0.65458,1.47573,-0.15453,-4.23785,0.54392,-0.04607,0.13113,0,0.998,0
1621242625535714562,sensor1,17.88330,-0.88548,1.00053,-0.42414,-5.23982,-2.80000,-0.04584,-0.07552,0,0.887,0
1621242625553788946,sensor2,17.88330,-0.88548,1.00053,-0.42414,-5.23982,-2.80000,-0.04584,-0.07552,0,0.977,0
1621242625618815527,sensor1,17.92266,-1.25788,0.47723,-0.56393,-6.20729,-1.46137,-0.05515,-0.12941,0,0.751,0
1621242625632458306,sensor2,17.92266,-1.25788,0.47723,-0.56393,-6.20729,-1.46137,-0.05515,-0.12941,0,0.989,0
1621242625715773544,sensor1,17.92569,-1.42994,-0.08692,-0.28541,-6.76360,3.41012,-0.05455,0.07106,0,0.909,0
1621242625718586664,sensor2,17.92569,-1.42995,-0.08692,-0.28541,-6.76360,3.41012,-0.05455,0.07106,0,0.999,0
1621242625792904176,sensor1,17.89031,-1.46680,-0.65381,-0.19719,-6.75705,1.05114,-0.04758,0.08669,0,0.928,0
1621242625798122595,sensor2,17.89031,-1.46680,-0.65381,-0.19719,-6.75705,1.05114,-0.04758,0.08669,0,0.996,0
1621242625892146558,sensor1,17.80318,-1.48593,-1.22284,-0.13306,-6.37323,0.71758,-0.03985,0.08593,0,0.919,0
1621242625894970507,sensor2,17.80319,-1.48593,-1.22284,-0.13306,-6.37323,0.71758,-0.03985,0.08593,0,0.996,0
1621242625968517318,sensor1,17.66438,-1.50517,-1.75268,-0.21249,-5.81534,-0.87184,-0.03667,0.01512,0,0.951,0
1621242625977523626,sensor2,17.66438,-1.50517,-1.75268,-0.21249,-5.81534,-0.87184,-0.03667,0.01512,0,0.983,0
1621242626067866893,sensor1,17.50408,-1.52293,-2.15353,-0.21416,-4.94940,-0.02063,-0.03585,0.00814,0,0.968,0
1621242626070580081,sensor2,17.50408,-1.52294,-2.15353,-0.21416,-4.94940,-0.02062,-0.03585,0.00814,0,0.994,0
1621242626147608440,sensor1,17.28857,-1.54439,-2.53332,-0.24850,-4.17714,-0.37781,-0.03644,-0.01192,0,0.958,0
1621242626150633269,sensor2,17.28857,-1.54440,-2.53332,-0.24850,-4.17714,-0.37781,-0.03644,-0.01192,0,0.992,0
1621242626246011473,sensor1,17.06566,-1.56511,-2.80973,-0.26051,-3.33512,-0.14496,-0.03754,-0.01384,0,0.958,0
1621242626248850113,sensor2,17.06566,-1.56511,-2.80973,-0.26051,-3.33512,-0.14496,-0.03754,-0.01384,0,0.992,0
1621242626323935604,sensor1,16.79425,-1.58961,-3.06890,-0.28240,-2.82178,-0.23826,-0.03914,-0.01873,0,0.934,0
1621242626326693816,sensor2,16.79425,-1.58961,-3.06891,-0.28240,-2.82178,-0.23826,-0.03914,-0.01873,0,0.991,0
1621242626419517356,sensor1,16.52680,-1.61343,-3.27672,-0.29883,-2.47456,-0.19575,-0.04075,-0.01953,0,0.963,0
1621242626422766472,sensor2,16.52680,-1.61343,-3.27672,-0.29883,-2.47456,-0.19575,-0.04075,-0.01953,0,0.989,0
1621242626498294261,sensor1,16.20860,-1.64177,-3.51127,-0.32027,-2.50632,-0.22921,-0.04270,-0.02143,0,0.919,0
1621242626501080099,sensor2,16.20860,-1.64177,-3.51127,-0.32027,-2.50632,-0.22921,-0.04270,-0.02143,0,0.990,0
1621242626597446585,sensor1,15.85082,-1.91434,-3.72596,-0.72527,-2.29440,-4.95975,-0.05893,-0.28985,0,0.762,0
1621242626598578054,sensor2,15.85082,-1.91434,-3.72596,-0.72527,-2.29440,-4.95975,-0.05893,-0.28985,0,0.995,0
1621242626678541449,sensor1,15.50866,-2.14910,-3.98684,-0.58920,-3.06745,1.11335,-0.07310,-0.09912,0,0.786,0
1621242626681145169,sensor2,15.50866,-2.14910,-3.98684,-0.58920,-3.06745,1.11335,-0.07310,-0.09912,0,0.989,0
1621242626755937184,sensor1,15.14402,-2.24061,-4.29630,-0.58839,-3.56582,-0.12061,-0.07855,-0.04613,0,0.878,0
1621242626759288915,sensor2,15.14402,-2.24062,-4.29630,-0.58839,-3.56582,-0.12061,-0.07855,-0.04613,0,0.985,0
1621242626848099010,sensor1,14.78527,-2.29623,-4.61574,-0.60507,-3.99146,-0.24129,-0.08156,-0.03358,0,0.949,0
1621242626851569355,sensor2,14.78527,-2.29623,-4.61574,-0.60507,-3.99146,-0.24129,-0.08156,-0.03358,0,0.983,0
1621242626929760585,sensor1,14.39514,-2.34722,-4.97042,-0.62057,-4.37647,-0.20040,-0.08411,-0.03041,0,0.959,0
1621242626930930558,sensor2,14.39514,-2.34722,-4.97042,-0.62057,-4.37647,-0.20040,-0.08411,-0.03041,0,0.994,0
1621242627013891922,sensor1,13.95229,-2.40017,-5.36055,-0.62910,-4.56921,-0.10246,-0.08652,-0.02725,0,0.963,0
1621242627015173531,sensor2,13.95229,-2.40017,-5.36055,-0.62910,-4.56921,-0.10246,-0.08652,-0.02725,0,0.993,0
1621242627091432565,sensor1,13.48536,-2.45246,-5.75081,-0.63732,-4.66131,-0.09908,-0.08876,-0.02651,0,0.936,0
1621242627094711570,sensor2,13.48536,-2.45246,-5.75081,-0.63732,-4.66131,-0.09908,-0.08876,-0.02651,0,0.980,0
1621242627173286538,sensor1,12.95032,-2.68802,-6.07561,-0.99575,-3.75255,-5.12000,-0.10386,-0.29706,0,0.754,0
1621242627174802114,sensor2,12.95032,-2.68803,-6.07561,-0.99575,-3.75255,-5.12000,-0.10386,-0.29706,0,0.990,0
1621242627268191537,sensor1,12.40675,-2.92274,-6.24578,-0.84061,-1.92507,0.92381,-0.11904,-0.11076,0,0.840,0
1621242627271337954,sensor2,12.40675,-2.92274,-6.24578,-0.84061,-1.92507,0.92381,-0.11904,-0.11076,0,0.979,0
1621242627350513639,sensor1,11.82145,-3.04235,-6.17924,-0.80826,0.75654,0.09135,-0.12418,-0.02969,0,0.859,0
1621242627351810021,sensor2,11.82145,-3.04235,-6.17924,-0.80826,0.75654,0.09135,-0.12418,-0.02969,0,0.992,0
1621242627428043607,sensor1,11.32393,-3.11807,-5.97540,-0.82199,2.51045,-0.23333,-0.12574,-0.01388,0,0.957,0
1621242627445770789,sensor2,11.32393,-3.11807,-5.97540,-0.82199,2.51045,-0.23333,-0.12574,-0.01388,0,0.893,0
1621242627524073159,sensor1,10.79424,-3.19572,-5.64356,-0.82815,3.64029,-0.08407,-0.12642,-0.00460,0,0.936,0
1621242627525222382,sensor2,10.79424,-3.19572,-5.64356,-0.82815,3.64029,-0.08407,-0.12642,-0.00460,0,0.993,0
1621242627605373179,sensor1,10.33717,-3.26615,-5.28278,-0.83689,4.29748,-0.10819,-0.12672,-0.00315,0,0.992,0
1621242627606434466,sensor2,10.33717,-3.26615,-5.28278,-0.83689,4.29748,-0.10819,-0.12672,-0.00315,0,0.994,0
1621242627699654502,sensor1,9.92862,-3.33380,-4.91703,-0.84171,4.54484,-0.06101,-0.12686,-0.00127,0,0.898,0
1621242627702572732,sensor2,9.92862,-3.33380,-4.91703,-0.84171,4.54484,-0.06101,-0.12686,-0.00127,0,0.985,0
1621242627779493789,sensor1,9.49876,-3.41141,-4.50425,-0.84883,4.49913,-0.07791,-0.12696,-0.00096,0,0.957,0
1621242627782590290,sensor2,9.49876,-3.41141,-4.50425,-0.84883,4.49913,-0.07791,-0.12696,-0.00096,0,0.985,0
1621242627859425089,sensor1,9.15331,-3.47955,-4.16555,-0.85410,4.22823,-0.06579,-0.12700,-0.00045,0,0.986,0
1621242627862849139,sensor2,9.15331,-3.47955,-4.16555,-0.85410,4.22823,-0.06579,-0.12700,-0.00045,0,0.984,0
1621242627939844871,sensor1,8.82244,-3.55060,-3.84986,-0.85792,3.80687,-0.04625,-0.12704,-0.00038,0,0.997,0
1621242627943086546,sensor2,8.82244,-3.55060,-3.84986,-0.85792,3.80687,-0.04625,-0.12704,-0.00038,0,0.986,0
1621242628023928391,sensor1,8.52414,-3.61948,-3.58422,-0.85102,3.29774,0.08531,-0.12679,0.00449,0,0.972,0
1621242628025042998,sensor2,8.52414,-3.61948,-3.58422,-0.85102,3.29774,0.08531,-0.12679,0.00449,0,0.996,0
1621242628097121335,sensor1,8.23723,-3.69002,-3.35949,-0.84831,2.71019,0.03253,-0.12638,0.00521,0,0.980,0
1621242628099224950,sensor2,8.23723,-3.69003,-3.35949,-0.84831,2.71019,0.03253,-0.12638,0.00521,0,0.992,0
1621242628180043674,sensor1,7.96094,-3.76193,-3.17914,-0.84262,2.12532,0.06708,-0.12588,0.00605,0,0.993,0
1621242628198463873,sensor2,7.96094,-3.76193,-3.17914,-0.84262,2.12532,0.06708,-0.12588,0.00605,0,0.936,0
1621242628275925881,sensor1,7.70004,-3.83300,-3.00962,-0.83641,2.00795,0.07358,-0.12537,0.00614,0,0.993,0
1621242628278714471,sensor2,7.70004,-3.83300,-3.00962,-0.83641,2.00795,0.07358,-0.12537,0.00614,0,0.991,0
1621242628357515514,sensor1,7.46609,-3.90046,-2.80237,-0.83036,2.56669,0.07491,-0.12488,0.00601,0,0.987,0
1621242628360227853,sensor2,7.46609,-3.90047,-2.80237,-0.83036,2.56669,0.07491,-0.12488,0.00601,0,0.991,0
1621242628435111733,sensor1,7.27966,-3.86557,-2.51820,-0.45981,3.05796,4.55015,-0.11146,0.24840,0,0.841,0
1621242628437494640,sensor2,7.27966,-3.86557,-2.51820,-0.45981,3.05796,4.55015,-0.11146,0.24840,0,0.993,0
1621242628532773470,sensor1,7.16945,-3.73082,-2.25858,-0.24228,2.94531,3.28649,-0.08736,0.30160,0,0.669,0
1621242628536098978,sensor2,7.16945,-3.73082,-2.25858,-0.24228,2.94531,3.28649,-0.08736,0.30160,0,0.992,0
1621242628612551388,sensor1,7.02722,-3.68561,-2.02861,-0.44557,2.61671,-2.04269,-0.07529,0.05472,0,0.854,0
1621242628615165737,sensor2,7.02722,-3.68561,-2.02861,-0.44557,2.61671,-2.04269,-0.07529,0.05472,0,0.994,0
1621242628692022867,sensor1,6.87366,-3.71427,-1.82639,-0.47617,2.42117,-0.32851,-0.07334,0.01033,0,0.971,0
1621242628711087276,sensor2,6.87366,-3.71427,-1.82639,-0.47617,2.42117,-0.32851,-0.07334,0.01033,0,0.961,0
1621242628787549541,sensor1,6.72401,-3.75484,-1.63819,-0.47872,2.14977,-0.02443,-0.07284,0.00379,0,0.998,0
1621242628790305327,sensor2,6.72401,-3.75484,-1.63819,-0.47872,2.14977,-0.02444,-0.07284,0.00379,0,0.995,0
1621242628867579238,sensor1,6.59641,-3.79427,-1.48854,-0.48018,1.82049,-0.01724,-0.07264,0.00199,0,0.994,0
1621242628870736930,sensor2,6.59641,-3.79427,-1.48854,-0.48018,1.82049,-0.01724,-0.07264,0.00199,0,0.995,0
1621242628930879344,sensor1,6.48456,-3.83216,-1.37060,-0.48079,1.49653,-0.00764,-0.07249,0.00180,0,0.978,0
1621242628934667049,sensor2,6.48456,-3.83216,-1.37060,-0.48079,1.49653,-0.00764,-0.07249,0.00180,0,0.994,0
1621242629012674482,sensor1,6.38236,-3.86960,-1.28316,-0.48155,1.12644,-0.00978,-0.07238,0.00135,0,0.989,0
1621242629026887834,sensor2,6.38236,-3.86961,-1.28316,-0.48155,1.12644,-0.00978,-0.07238,0.00135,0,0.979,0
1621242629089194034,sensor1,6.28544,-3.90748,-1.18685,-0.48189,1.22677,-0.00441,-0.07227,0.00129,0,0.983,0
1621242629098462958,sensor2,6.28544,-3.90748,-1.18685,-0.48189,1.22677,-0.00441,-0.07227,0.00129,0,0.987,0
1621242629189284505,sensor1,6.20034,-3.94492,-1.02094,-0.48233,2.14059,-0.00570,-0.07218,0.00118,0,0.969,0
1621242629190479119,sensor2,6.20034,-3.94492,-1.02094,-0.48233,2.14059,-0.00570,-0.07218,0.00118,0,0.999,0
1621242629267951198,sensor1,6.12184,-3.98722,-0.79287,-0.48246,2.60339,-0.00149,-0.07208,0.00116,0,0.992,0
1621242629270814648,sensor2,6.12184,-3.98722,-0.79287,-0.48246,2.60339,-0.00149,-0.07208,0.00116,0,0.997,0
1621242629346521221,sensor1,6.06847,-4.02571,-0.57937,-0.48525,2.68872,-0.03505,-0.07207,-0.00040,0,0.986,0
1621242629350372739,sensor2,6.06847,-4.02571,-0.57937,-0.48525,2.68872,-0.03505,-0.07207,-0.00040,0,0.997,0
1621242629426713292,sensor1,6.02674,-4.07086,-0.34595,-0.48603,2.51025,-0.00839,-0.07213,-0.00062,0,0.990,0
1621242629429752837,sensor2,6.02674,-4.07086,-0.34595,-0.48603,2.51025,-0.00839,-0.07213,-0.00062,0,0.998,0
1621242629522590816,sensor1,6.00718,-4.10970,-0.16877,-0.48735,2.21608,-0.01649,-0.07220,-0.00098,0,0.975,0
1621242629525651458,sensor2,6.00718,-4.10970,-0.16877,-0.48735,2.21608,-0.01649,-0.07220,-0.00098,0,0.999,0
1621242629603693295,sensor1,6.00036,-4.15068,-0.01086,-0.48741,1.87466,-0.00078,-0.07228,-0.00106,0,0.990,0
1621242629606375853,sensor2,6.00036,-4.15069,-0.01086,-0.48741,1.87466,-0.00078,-0.07228,-0.00106,0,0.999,0
1621242629683686055,sensor1,6.00485,-4.18995,0.11053,-0.48735,1.50727,0.00077,-0.07237,-0.00111,0,0.993,0
1621242629686659808,sensor2,6.00485,-4.18995,0.11053,-0.48735,1.50727,0.00077,-0.07237,-0.00111,0,0.999,0
1621242629765218578,sensor1,6.05688,-4.16188,0.22620,-0.17406,1.41145,3.96340,-0.06329,0.19041,0,0.871,0
1621242629766450288,sensor2,6.05688,-4.16188,0.22620,-0.17406,1.41145,3.96340,-0.06329,0.19041,0,1.000,0
1621242629828469247,sensor1,6.14773,-4.06964,0.29934,-0.00391,0.89315,2.11471,-0.04645,0.22213,0,0.791,0
1621242629846221668,sensor2,6.14773,-4.06964,0.29934,-0.00391,0.89315,2.11471,-0.04645,0.22213,0,0.994,0
1621242629907977342,sensor1,6.20064,-4.04152,0.32947,-0.22759,0.37839,-2.83719,-0.03977,0.02226,0,0.914,0
1621242629929844070,sensor2,6.20064,-4.04152,0.32947,-0.22759,0.37839,-2.83719,-0.03977,0.02226,0,0.990,0
1621242629987594540,sensor1,6.22960,-4.05897,0.33650,-0.25124,0.08663,-0.29864,-0.03927,0.00080,0,0.991,0
1621242630034254481,sensor2,6.22960,-4.05897,0.33650,-0.25124,0.08663,-0.29864,-0.03927,0.00080,0,0.979,0
1621242630068704289,sensor1,6.25588,-4.07998,0.31621,-0.24852,-0.25540,0.03402,-0.03930,-0.00097,0,0.980,0
1621242630079014404,sensor2,6.25588,-4.07998,0.31621,-0.24852,-0.25540,0.03402,-0.03930,-0.00097,0,0.996,0
1621242630166253253,sensor1,6.27889,-4.09945,0.26929,-0.26932,-0.59610,-0.26427,-0.03935,-0.00043,0,0.993,0
1621242630169160581,sensor2,6.27889,-4.09945,0.26929,-0.26932,-0.59610,-0.26427,-0.03935,-0.00043,0,0.999,0
1621242630245309335,sensor1,6.29800,-4.12194,0.19049,-0.26856,-0.93172,0.00898,-0.03940,-0.00056,0,0.997,0
1621242630246627250,sensor2,6.29800,-4.12195,0.19049,-0.26856,-0.93172,0.00898,-0.03940,-0.00056,0,1.000,0
1621242630307523430,sensor1,6.30838,-4.14267,0.08946,-0.27174,-1.27715,-0.04022,-0.03945,-0.00076,0,0.996,0
1621242630325412508,sensor2,6.30838,-4.14267,0.08946,-0.27174,-1.27715,-0.04022,-0.03945,-0.00076,0,0.996,0
1621242630386641140,sensor1,6.31006,-4.16367,-0.03564,-0.26366,-1.61890,0.10465,-0.03951,-0.00083,0,0.994,0
1621242630389659138,sensor2,6.31006,-4.16368,-0.03564,-0.26366,-1.61890,0.10465,-0.03951,-0.00083,0,1.000,0
1621242630467263152,sensor1,6.30036,-4.18503,-0.19047,-0.25846,-1.95182,0.06549,-0.03957,-0.00076,0,0.992,0
1621242630480562204,sensor2,6.30036,-4.18503,-0.19047,-0.25846,-1.95182,0.06549,-0.03957,-0.00076,0,0.996,0
1621242630565612951,sensor1,6.27712,-4.20576,-0.37528,-0.26912,-2.31212,-0.13333,-0.03963,-0.00069,0,0.994,0
1621242630566637599,sensor2,6.27712,-4.20576,-0.37528,-0.26912,-2.31212,-0.13333,-0.03963,-0.00069,0,0.999,0
1621242630644989946,sensor1,6.23720,-4.22747,-0.59131,-0.26849,-2.65322,0.00777,-0.03965,-0.00003,0,0.994,0
1621242630647714607,sensor2,6.23720,-4.22748,-0.59131,-0.26849,-2.65322,0.00777,-0.03965,-0.00003,0,0.998,0
1621242630745840616,sensor1,6.17223,-4.25103,-0.85578,-0.26649,-3.00008,0.02269,-0.03965,0.00005,0,0.991,0
1621242630747372591,sensor2,6.17223,-4.25103,-0.85578,-0.26648,-3.00008,0.02269,-0.03965,0.00005,0,0.998,0
1621242630820594152,sensor1,6.13361,-4.16714,-1.15617,0.13280,-3.03723,4.11078,-0.02462,0.24097,0,0.830,0
1621242630834511163,sensor2,6.13361,-4.16715,-1.15617,0.13280,-3.03723,4.11078,-0.02462,0.24097,0,0.983,0
1621242630897258642,sensor1,6.06605,-4.11616,-1.44287,-0.05229,-3.64041,-2.23149,-0.01595,0.04253,0,0.909,0
1621242630912358284,sensor2,6.06605,-4.11616,-1.44287,-0.05229,-3.64041,-2.23149,-0.01595,0.04253,0,0.978,0
1621242630996104514,sensor1,5.94222,-4.11471,-1.74693,-0.08760,-3.78906,-0.41520,-0.01456,0.00665,0,0.976,0
1621242630998887355,sensor2,5.94222,-4.11471,-1.74693,-0.08760,-3.78906,-0.41520,-0.01456,0.00665,0,0.995,0
1621242631072801151,sensor1,5.77561,-4.12154,-2.08066,-0.09396,-3.85185,-0.06896,-0.01433,0.00106,0,0.973,0
1621242631080218978,sensor2,5.77561,-4.12154,-2.08066,-0.09396,-3.85185,-0.06896,-0.01433,0.00106,0,0.984,0
1621242631158116430,sensor1,5.57711,-4.12967,-2.42007,-0.09507,-3.87752,-0.01197,-0.01428,0.00028,0,0.976,0
1621242631170669407,sensor2,5.57711,-4.12967,-2.42007,-0.09507,-3.87752,-0.01197,-0.01428,0.00028,0,0.969,0
1621242631232178846,sensor1,5.37476,-4.13711,-2.72304,-0.09524,-3.87848,-0.00199,-0.01427,0.00018,0,0.954,0
1621242631239137952,sensor2,5.37476,-4.13711,-2.72304,-0.09524,-3.87848,-0.00199,-0.01427,0.00018,0,0.981,0
1621242631315708808,sensor1,5.15806,-4.14427,-3.01320,-0.09519,-3.86472,0.00059,-0.01425,0.00018,0,0.996,0
1621242631318470441,sensor2,5.15806,-4.14427,-3.01320,-0.09519,-3.86472,0.00059,-0.01425,0.00018,0,0.992,0
1621242631377203076,sensor1,4.90899,-4.15174,-3.31386,-0.09513,-3.84166,0.00084,-0.01424,0.00017,0,0.936,0
1621242631394245048,sensor2,4.90899,-4.15174,-3.31386,-0.09513,-3.84166,0.00084,-0.01424,0.00017,0,0.944,0
1621242631459609263,sensor1,4.64902,-4.15890,-3.59926,-0.09508,-3.81452,0.00057,-0.01423,0.00016,0,0.965,0
1621242631462233049,sensor2,4.64902,-4.15890,-3.59926,-0.09508,-3.81452,0.00057,-0.01423,0.00016,0,0.990,0
1621242631557574768,sensor1,4.36559,-4.16607,-3.88457,-0.09502,-3.78492,0.00081,-0.01422,0.00015,0,0.925,0
1621242631558826399,sensor2,4.36559,-4.16607,-3.88457,-0.09502,-3.78492,0.00081,-0.01422,0.00015,0,0.995,0
1621242631618954434,sensor1,3.98545,-4.17494,-4.19088,-0.09497,-3.27504,0.00055,-0.01420,0.00014,0,0.868,0
1621242631621776987,sensor2,3.98545,-4.17494,-4.19088,-0.09497,-3.27504,0.00055,-0.01420,0.00014,0,0.988,0
1621242631701253113,sensor1,3.67009,-4.18196,-4.23672,-0.09492,-0.61565,0.00071,-0.01419,0.00015,0,0.972,0
1621242631704362398,sensor2,3.67009,-4.18196,-4.23672,-0.09492,-0.61565,0.00071,-0.01419,0.00015,0,0.987,0
1621242631781362300,sensor1,3.35769,-4.18908,-4.05939,-0.09492,2.35835,-0.00001,-0.01418,0.00012,0,0.984,0
1621242631782571682,sensor2,3.35769,-4.18908,-4.05939,-0.09492,2.35835,-0.00001,-0.01418,0.00012,0,0.995,0
1621242631859590782,sensor1,3.06055,-4.19624,-3.79238,-0.09306,3.50210,0.02437,-0.01418,0.00003,0,0.978,0
1621242631860474809,sensor2,3.06055,-4.19624,-3.79238,-0.09306,3.50210,0.02437,-0.01418,0.00003,0,0.997,0
1621242631926880257,sensor1,2.78383,-4.20288,-3.74333,-0.08626,0.66197,0.09192,-0.01417,0.00002,0,0.983,0
1621242631928088004,sensor2,2.78383,-4.20288,-3.74333,-0.08626,0.66197,0.09192,-0.01417,0.00002,0,0.995,0
1621242632003813219,sensor1,2.49502,-4.20874,-4.05192,-0.07345,-4.18444,0.17379,-0.01417,0.00002,0,0.996,0
1621242632006472775,sensor2,2.49502,-4.20874,-4.05192,-0.07345,-4.18444,0.17379,-0.01417,0.00002,0,0.989,0
1621242632083147385,sensor1,2.16834,-4.21380,-4.34850,-0.05973,-3.83426,0.17737,-0.01417,0.00002,0,0.996,0
1621242632084495724,sensor2,2.16834,-4.21380,-4.34850,-0.05973,-3.83426,0.17737,-0.01417,0.00002,0,0.994,0
1621242632148501118,sensor1,1.83484,-4.21767,-4.60551,-0.04658,-3.46511,0.17740,-0.01417,0.00002,0,0.954,0
1621242632162603703,sensor2,1.83484,-4.21767,-4.60552,-0.04658,-3.46511,0.17740,-0.01417,0.00002,0,0.936,0
1621242632224929050,sensor1,1.48574,-4.22057,-4.84482,-0.03354,-3.25053,0.17718,-0.01417,0.00002,0,0.946,0
1621242632232381301,sensor2,1.48574,-4.22057,-4.84482,-0.03354,-3.25053,0.17718,-0.01417,0.00002,0,0.964,0
1621242632306588354,sensor1,1.08153,-4.22264,-5.10036,-0.01921,-3.15303,0.17698,-0.01417,0.00002,0,0.965,0
1621242632309057663,sensor2,1.08153,-4.22264,-5.10036,-0.01921,-3.15303,0.17698,-0.01417,0.00002,0,0.987,0
1621242632406475150,sensor1,0.65018,-4.22357,-5.36947,-0.00454,-3.27285,0.17847,-0.01417,0.00003,0,0.922,0
